Product Name,External_ID,Product ID
"Caitlin Sectional 106"" with Left Chaise Brass Legs, Heavy Cloth, Ore",CAIT.FABRIC.SECT.CSLEFT.CUSHION-BENCH.LENGTH-106.NT-3385-216A.Leg008-3,
"Caitlin Sectional 106"" with Left Chaise Brass Legs, Heavy Cloth, Coffee",CAIT.FABRIC.SECT.CSLEFT.CUSHION-BENCH.LENGTH-106.NT-3385-69.Leg008-3,
"Caitlin Sectional 106"" with Left Chaise Brass Legs, Heavy Cloth, Panther",CAIT.FABRIC.SECT.CSLEFT.CUSHION-BENCH.LENGTH-106.NT-3385-4.Leg008-3,
"Caitlin Sectional 106"" with Left Chaise Brass Legs, Heavy Cloth, Natural",CAIT.FABRIC.SECT.CSLEFT.CUSHION-BENCH.LENGTH-106.NT-3385-99.Leg008-3,
"Caitlin Sectional 106"" with Left Chaise Brass Legs, Heavy Cloth, Slate",CAIT.FABRIC.SECT.CSLEFT.CUSHION-BENCH.LENGTH-106.NT-3385-93.Leg008-3,
"Caitlin Sectional 106"" with Left Chaise Brass Legs, Heavy Cloth, Midnight Blue",CAIT.FABRIC.SECT.CSLEFT.CUSHION-BENCH.LENGTH-106.NT-3385-19.Leg008-3,
"Caitlin Sectional 106"" with Left Chaise Brass Legs, Heavy Cloth, Ivory",CAIT.FABRIC.SECT.CSLEFT.CUSHION-BENCH.LENGTH-106.NT-3385-1.Leg008-3,
"Caitlin Sectional 106"" with Left Chaise Brass Legs, Heavy Cloth, Charcoal",CAIT.FABRIC.SECT.CSLEFT.CUSHION-BENCH.LENGTH-106.NT-3385-96.Leg008-3,
"Caitlin Sectional 100"" with Right Chaise Chrome Legs",,
"Caitlin Sectional 100"" with Right Chaise Brass Legs",,
"Sloan Accent Chair 39"" Chrome Legs, Mod Velvet, Elephant",SLON.FABRIC.CHAR.ACCENT.AK-618-18.Leg008-1,
"Sloan Accent Chair 39"" Chrome Legs, Mod Velvet, Narwhal",SLON.FABRIC.CHAR.ACCENT.AK-618-40.Leg008-1,
"Sloan Accent Chair 39"" Chrome Legs, Mod Velvet, Greige",SLON.FABRIC.CHAR.ACCENT.AK-618-16.Leg008-1,
"Sloan Accent Chair 39"" Chrome Legs, Mod Velvet, Blush",SLON.FABRIC.CHAR.ACCENT.AK-618-175.Leg008-1,
"Sloan Accent Chair 39"" Chrome Legs, Mod Velvet, Sapphire",SLON.FABRIC.CHAR.ACCENT.AK-618-25.Leg008-1,
"Sloan Accent Chair 39"" Chrome Legs, Mod Velvet, Quartz",SLON.FABRIC.CHAR.ACCENT.AK-618-12.Leg008-1,
"Sloan Accent Chair 39"" Chrome Legs, Pebble Weave, Dove",SLON.FABRIC.CHAR.ACCENT.NT-3335-21.Leg008-1,
"Sloan Accent Chair 39"" Chrome Legs, Pebble Weave, Linen",SLON.FABRIC.CHAR.ACCENT.NT-3335-1.Leg008-1,
"Sloan Accent Chair 39"" Chrome Legs, Pebble Weave, Zinc",SLON.FABRIC.CHAR.ACCENT.NT-3335-22.Leg008-1,
"Sloan Accent Chair 39"" Chrome Legs, Pebble Weave, Storm",SLON.FABRIC.CHAR.ACCENT.NT-3335-204.Leg008-1,
"Sloan Accent Chair 39"" Chrome Legs, Pebble Weave, Basin",SLON.FABRIC.CHAR.ACCENT.NT-3335-312.Leg008-1,
"Sloan Accent Chair 39"" Chrome Legs, Pebble Weave, Cocoa",SLON.FABRIC.CHAR.ACCENT.NT-3335-307.Leg008-1,
"Sloan Accent Chair 39"" Chrome Legs, Heavy Cloth, Ore",SLON.FABRIC.CHAR.ACCENT.NT-3385-216A.Leg008-1,
"Sloan Accent Chair 39"" Chrome Legs, Heavy Cloth, Coffee",SLON.FABRIC.CHAR.ACCENT.NT-3385-69.Leg008-1,
"Sloan Accent Chair 39"" Chrome Legs, Heavy Cloth, Panther",SLON.FABRIC.CHAR.ACCENT.NT-3385-4.Leg008-1,
"Sloan Accent Chair 39"" Chrome Legs, Heavy Cloth, Natural",SLON.FABRIC.CHAR.ACCENT.NT-3385-99.Leg008-1,
"Sloan Accent Chair 39"" Chrome Legs, Heavy Cloth, Slate",SLON.FABRIC.CHAR.ACCENT.NT-3385-93.Leg008-1,
"Sloan Accent Chair 39"" Chrome Legs, Heavy Cloth, Midnight Blue",SLON.FABRIC.CHAR.ACCENT.NT-3385-19.Leg008-1,
"Sloan Accent Chair 39"" Chrome Legs, Heavy Cloth, Ivory",SLON.FABRIC.CHAR.ACCENT.NT-3385-1.Leg008-1,
"Sloan Accent Chair 39"" Chrome Legs, Heavy Cloth, Charcoal",SLON.FABRIC.CHAR.ACCENT.NT-3385-96.Leg008-1,
"Sloan Accent Chair 39"" Brass Legs, Mod Velvet, Elephant",SLON.FABRIC.CHAR.ACCENT.AK-618-18.Leg008-3,
"Sloan Accent Chair 39"" Brass Legs, Mod Velvet, Narwhal",SLON.FABRIC.CHAR.ACCENT.AK-618-40.Leg008-3,
"Sloan Accent Chair 39"" Brass Legs, Mod Velvet, Greige",SLON.FABRIC.CHAR.ACCENT.AK-618-16.Leg008-3,
"Sloan Accent Chair 39"" Brass Legs, Mod Velvet, Blush",SLON.FABRIC.CHAR.ACCENT.AK-618-175.Leg008-3,
"Sloan Accent Chair 39"" Brass Legs, Mod Velvet, Sapphire",SLON.FABRIC.CHAR.ACCENT.AK-618-25.Leg008-3,
"Sloan Accent Chair 39"" Brass Legs, Mod Velvet, Quartz",SLON.FABRIC.CHAR.ACCENT.AK-618-12.Leg008-3,
"Sloan Accent Chair 39"" Brass Legs, Pebble Weave, Dove",SLON.FABRIC.CHAR.ACCENT.NT-3335-21.Leg008-3,
"Sloan Accent Chair 39"" Brass Legs, Pebble Weave, Linen",SLON.FABRIC.CHAR.ACCENT.NT-3335-1.Leg008-3,
"Sloan Accent Chair 39"" Brass Legs, Pebble Weave, Zinc",SLON.FABRIC.CHAR.ACCENT.NT-3335-22.Leg008-3,
"Sloan Accent Chair 39"" Brass Legs, Pebble Weave, Storm",SLON.FABRIC.CHAR.ACCENT.NT-3335-204.Leg008-3,
"Sloan Accent Chair 39"" Brass Legs, Pebble Weave, Basin",SLON.FABRIC.CHAR.ACCENT.NT-3335-312.Leg008-3,
"Sloan Accent Chair 39"" Brass Legs, Pebble Weave, Cocoa",SLON.FABRIC.CHAR.ACCENT.NT-3335-307.Leg008-3,
"Sloan Accent Chair 39"" Brass Legs, Heavy Cloth, Ore",SLON.FABRIC.CHAR.ACCENT.NT-3385-216A.Leg008-3,
"Sloan Accent Chair 39"" Brass Legs, Heavy Cloth, Coffee",SLON.FABRIC.CHAR.ACCENT.NT-3385-69.Leg008-3,
"Sloan Accent Chair 39"" Brass Legs, Heavy Cloth, Panther",SLON.FABRIC.CHAR.ACCENT.NT-3385-4.Leg008-3,
"Sloan Accent Chair 39"" Brass Legs, Heavy Cloth, Natural",SLON.FABRIC.CHAR.ACCENT.NT-3385-99.Leg008-3,
"Sloan Accent Chair 39"" Brass Legs, Heavy Cloth, Slate",SLON.FABRIC.CHAR.ACCENT.NT-3385-93.Leg008-3,
"Sloan Accent Chair 39"" Brass Legs, Heavy Cloth, Midnight Blue",SLON.FABRIC.CHAR.ACCENT.NT-3385-19.Leg008-3,
"Sloan Accent Chair 39"" Brass Legs, Heavy Cloth, Ivory",SLON.FABRIC.CHAR.ACCENT.NT-3385-1.Leg008-3,
"Sloan Accent Chair 39"" Brass Legs, Heavy Cloth, Charcoal",SLON.FABRIC.CHAR.ACCENT.NT-3385-96.Leg008-3,
"Walters Accent Chair 50"", Mod Velvet, Elephant",WLTR.FABRIC.CHAR.ACCENT.AK-618-18,
"Walters Accent Chair 50"", Mod Velvet, Narwhal",WLTR.FABRIC.CHAR.ACCENT.AK-618-40,
"Walters Accent Chair 50"", Mod Velvet, Greige",WLTR.FABRIC.CHAR.ACCENT.AK-618-16,
"Walters Accent Chair 50"", Mod Velvet, Blush",WLTR.FABRIC.CHAR.ACCENT.AK-618-175,
"Walters Accent Chair 50"", Mod Velvet, Sapphire",WLTR.FABRIC.CHAR.ACCENT.AK-618-25,
"Walters Accent Chair 50"", Mod Velvet, Quartz",WLTR.FABRIC.CHAR.ACCENT.AK-618-12,
"Walters Accent Chair 50"", Pebble Weave, Dove",WLTR.FABRIC.CHAR.ACCENT.NT-3335-21,
"Walters Accent Chair 50"", Pebble Weave, Linen",WLTR.FABRIC.CHAR.ACCENT.NT-3335-1,
"Walters Accent Chair 50"", Pebble Weave, Zinc",WLTR.FABRIC.CHAR.ACCENT.NT-3335-22,
"Walters Accent Chair 50"", Pebble Weave, Storm",WLTR.FABRIC.CHAR.ACCENT.NT-3335-204,
"Walters Accent Chair 50"", Pebble Weave, Basin",WLTR.FABRIC.CHAR.ACCENT.NT-3335-312,
"Walters Accent Chair 50"", Pebble Weave, Cocoa",WLTR.FABRIC.CHAR.ACCENT.NT-3335-307,
"Walters Accent Chair 50"", Heavy Cloth, Ore",WLTR.FABRIC.CHAR.ACCENT.NT-3385-216A,
"Walters Accent Chair 50"", Heavy Cloth, Coffee",WLTR.FABRIC.CHAR.ACCENT.NT-3385-69,
"Walters Accent Chair 50"", Heavy Cloth, Panther",WLTR.FABRIC.CHAR.ACCENT.NT-3385-4,
"Walters Accent Chair 50"", Heavy Cloth, Natural",WLTR.FABRIC.CHAR.ACCENT.NT-3385-99,
"Walters Accent Chair 50"", Heavy Cloth, Slate",WLTR.FABRIC.CHAR.ACCENT.NT-3385-93,
"Walters Accent Chair 50"", Heavy Cloth, Midnight Blue",WLTR.FABRIC.CHAR.ACCENT.NT-3385-19,
"Walters Accent Chair 50"", Heavy Cloth, Ivory",WLTR.FABRIC.CHAR.ACCENT.NT-3385-1,
"Walters Accent Chair 50"", Heavy Cloth, Charcoal",WLTR.FABRIC.CHAR.ACCENT.NT-3385-96,
"Caitlin Chair 39"" Brass Legs, Mod Velvet, Elephant",CAIT.FABRIC.CHAR.ACCENT.AK-618-18.Leg008-3,
"Caitlin Chair 39"" Brass Legs, Mod Velvet, Narwhal",CAIT.FABRIC.CHAR.ACCENT.AK-618-40.Leg008-3,
"Caitlin Chair 39"" Brass Legs, Mod Velvet, Greige",CAIT.FABRIC.CHAR.ACCENT.AK-618-16.Leg008-3,
"Caitlin Chair 39"" Brass Legs, Mod Velvet, Blush",CAIT.FABRIC.CHAR.ACCENT.AK-618-175.Leg008-3,
"Caitlin Chair 39"" Brass Legs, Mod Velvet, Sapphire",CAIT.FABRIC.CHAR.ACCENT.AK-618-25.Leg008-3,
"Caitlin Chair 39"" Brass Legs, Mod Velvet, Quartz",CAIT.FABRIC.CHAR.ACCENT.AK-618-12.Leg008-3,
"Caitlin Chair 39"" Brass Legs, Pebble Weave, Dove",CAIT.FABRIC.CHAR.ACCENT.NT-3335-21.Leg008-3,
"Caitlin Chair 39"" Brass Legs, Pebble Weave, Linen",CAIT.FABRIC.CHAR.ACCENT.NT-3335-1.Leg008-3,
"Caitlin Chair 39"" Brass Legs, Pebble Weave, Zinc",CAIT.FABRIC.CHAR.ACCENT.NT-3335-22.Leg008-3,
"Caitlin Chair 39"" Brass Legs, Pebble Weave, Storm",CAIT.FABRIC.CHAR.ACCENT.NT-3335-204.Leg008-3,
"Caitlin Chair 39"" Brass Legs, Pebble Weave, Basin",CAIT.FABRIC.CHAR.ACCENT.NT-3335-312.Leg008-3,
"Caitlin Chair 39"" Brass Legs, Pebble Weave, Cocoa",CAIT.FABRIC.CHAR.ACCENT.NT-3335-307.Leg008-3,
"Caitlin Chair 39"" Brass Legs, Heavy Cloth, Ore",CAIT.FABRIC.CHAR.ACCENT.NT-3385-216A.Leg008-3,
"Caitlin Chair 39"" Brass Legs, Heavy Cloth, Coffee",CAIT.FABRIC.CHAR.ACCENT.NT-3385-69.Leg008-3,
"Caitlin Chair 39"" Brass Legs, Heavy Cloth, Panther",CAIT.FABRIC.CHAR.ACCENT.NT-3385-4.Leg008-3,
"Caitlin Chair 39"" Brass Legs, Heavy Cloth, Natural",CAIT.FABRIC.CHAR.ACCENT.NT-3385-99.Leg008-3,
"Caitlin Chair 39"" Brass Legs, Heavy Cloth, Slate",CAIT.FABRIC.CHAR.ACCENT.NT-3385-93.Leg008-3,
"Caitlin Chair 39"" Brass Legs, Heavy Cloth, Midnight Blue",CAIT.FABRIC.CHAR.ACCENT.NT-3385-19.Leg008-3,
"Caitlin Chair 39"" Brass Legs, Heavy Cloth, Ivory",CAIT.FABRIC.CHAR.ACCENT.NT-3385-1.Leg008-3,
"Caitlin Chair 39"" Brass Legs, Heavy Cloth, Charcoal",CAIT.FABRIC.CHAR.ACCENT.NT-3385-96.Leg008-3,
"Caitlin Chair 39"" Chrome Legs, Mod Velvet, Elephant",CAIT.FABRIC.CHAR.ACCENT.AK-618-18.Leg008-1,
"Caitlin Chair 39"" Chrome Legs, Mod Velvet, Narwhal",CAIT.FABRIC.CHAR.ACCENT.AK-618-40.Leg008-1,
"Caitlin Chair 39"" Chrome Legs, Mod Velvet, Greige",CAIT.FABRIC.CHAR.ACCENT.AK-618-16.Leg008-1,
"Caitlin Chair 39"" Chrome Legs, Mod Velvet, Blush",CAIT.FABRIC.CHAR.ACCENT.AK-618-175.Leg008-1,
"Caitlin Chair 39"" Chrome Legs, Mod Velvet, Sapphire",CAIT.FABRIC.CHAR.ACCENT.AK-618-25.Leg008-1,
"Caitlin Chair 39"" Chrome Legs, Mod Velvet, Quartz",CAIT.FABRIC.CHAR.ACCENT.AK-618-12.Leg008-1,
"Caitlin Chair 39"" Chrome Legs, Pebble Weave, Dove",CAIT.FABRIC.CHAR.ACCENT.NT-3335-21.Leg008-1,
"Caitlin Chair 39"" Chrome Legs, Pebble Weave, Linen",CAIT.FABRIC.CHAR.ACCENT.NT-3335-1.Leg008-1,
"Caitlin Chair 39"" Chrome Legs, Pebble Weave, Zinc",CAIT.FABRIC.CHAR.ACCENT.NT-3335-22.Leg008-1,
"Caitlin Chair 39"" Chrome Legs, Pebble Weave, Storm",CAIT.FABRIC.CHAR.ACCENT.NT-3335-204.Leg008-1,
"Caitlin Chair 39"" Chrome Legs, Pebble Weave, Basin",CAIT.FABRIC.CHAR.ACCENT.NT-3335-312.Leg008-1,
"Caitlin Chair 39"" Chrome Legs, Pebble Weave, Cocoa",CAIT.FABRIC.CHAR.ACCENT.NT-3335-307.Leg008-1,
"Caitlin Chair 39"" Chrome Legs, Heavy Cloth, Ore",CAIT.FABRIC.CHAR.ACCENT.NT-3385-216A.Leg008-1,
"Caitlin Chair 39"" Chrome Legs, Heavy Cloth, Coffee",CAIT.FABRIC.CHAR.ACCENT.NT-3385-69.Leg008-1,
"Caitlin Chair 39"" Chrome Legs, Heavy Cloth, Panther",CAIT.FABRIC.CHAR.ACCENT.NT-3385-4.Leg008-1,
"Caitlin Chair 39"" Chrome Legs, Heavy Cloth, Natural",CAIT.FABRIC.CHAR.ACCENT.NT-3385-99.Leg008-1,
"Caitlin Chair 39"" Chrome Legs, Heavy Cloth, Slate",CAIT.FABRIC.CHAR.ACCENT.NT-3385-93.Leg008-1,
"Caitlin Chair 39"" Chrome Legs, Heavy Cloth, Midnight Blue",CAIT.FABRIC.CHAR.ACCENT.NT-3385-19.Leg008-1,
"Caitlin Chair 39"" Chrome Legs, Heavy Cloth, Ivory",CAIT.FABRIC.CHAR.ACCENT.NT-3385-1.Leg008-1,
"Caitlin Chair 39"" Chrome Legs, Heavy Cloth, Charcoal",CAIT.FABRIC.CHAR.ACCENT.NT-3385-96.Leg008-1,
"Jasper 60x36 Matte Black Legs, Mod Velvet, Elephant",JASP.FABRIC.SOFA.TWOARM.SHORTR.DEPTH-36.BACK-STNDRD.AK-618-18.Leg017-3,
"Jasper 60x36 Matte Black Legs, Mod Velvet, Narwhal",JASP.FABRIC.SOFA.TWOARM.SHORTR.DEPTH-36.BACK-STNDRD.AK-618-40.Leg017-3,
"Jasper 60x36 Matte Black Legs, Mod Velvet, Greige",JASP.FABRIC.SOFA.TWOARM.SHORTR.DEPTH-36.BACK-STNDRD.AK-618-16.Leg017-3,
"Jasper 60x36 Matte Black Legs, Mod Velvet, Blush",JASP.FABRIC.SOFA.TWOARM.SHORTR.DEPTH-36.BACK-STNDRD.AK-618-175.Leg017-3,
"Jasper 60x36 Matte Black Legs, Mod Velvet, Sapphire",JASP.FABRIC.SOFA.TWOARM.SHORTR.DEPTH-36.BACK-STNDRD.AK-618-25.Leg017-3,
"Jasper 60x36 Matte Black Legs, Mod Velvet, Quartz",JASP.FABRIC.SOFA.TWOARM.SHORTR.DEPTH-36.BACK-STNDRD.AK-618-12.Leg017-3,
"Jasper 60x36 Matte Black Legs, Pebble Weave, Dove",JASP.FABRIC.SOFA.TWOARM.SHORTR.DEPTH-36.BACK-STNDRD.NT-3335-21.Leg017-3,
"Jasper 60x36 Matte Black Legs, Pebble Weave, Linen",JASP.FABRIC.SOFA.TWOARM.SHORTR.DEPTH-36.BACK-STNDRD.NT-3335-1.Leg017-3,
"Jasper 60x36 Matte Black Legs, Pebble Weave, Zinc",JASP.FABRIC.SOFA.TWOARM.SHORTR.DEPTH-36.BACK-STNDRD.NT-3335-22.Leg017-3,
"Jasper 60x36 Matte Black Legs, Pebble Weave, Storm",JASP.FABRIC.SOFA.TWOARM.SHORTR.DEPTH-36.BACK-STNDRD.NT-3335-204.Leg017-3,
"Jasper 60x36 Matte Black Legs, Pebble Weave, Basin",JASP.FABRIC.SOFA.TWOARM.SHORTR.DEPTH-36.BACK-STNDRD.NT-3335-312.Leg017-3,
"Jasper 60x36 Matte Black Legs, Pebble Weave, Cocoa",JASP.FABRIC.SOFA.TWOARM.SHORTR.DEPTH-36.BACK-STNDRD.NT-3335-307.Leg017-3,
"Jasper 60x36 Matte Black Legs, Heavy Cloth, Ore",JASP.FABRIC.SOFA.TWOARM.SHORTR.DEPTH-36.BACK-STNDRD.NT-3385-216A.Leg017-3,
"Jasper 60x36 Matte Black Legs, Heavy Cloth, Coffee",JASP.FABRIC.SOFA.TWOARM.SHORTR.DEPTH-36.BACK-STNDRD.NT-3385-69.Leg017-3,
"Jasper 60x36 Matte Black Legs, Heavy Cloth, Panther",JASP.FABRIC.SOFA.TWOARM.SHORTR.DEPTH-36.BACK-STNDRD.NT-3385-4.Leg017-3,
"Jasper 60x36 Matte Black Legs, Heavy Cloth, Natural",JASP.FABRIC.SOFA.TWOARM.SHORTR.DEPTH-36.BACK-STNDRD.NT-3385-99.Leg017-3,
"Jasper 60x36 Matte Black Legs, Heavy Cloth, Slate",JASP.FABRIC.SOFA.TWOARM.SHORTR.DEPTH-36.BACK-STNDRD.NT-3385-93.Leg017-3,
"Jasper 60x36 Matte Black Legs, Heavy Cloth, Midnight Blue",JASP.FABRIC.SOFA.TWOARM.SHORTR.DEPTH-36.BACK-STNDRD.NT-3385-19.Leg017-3,
"Jasper 60x36 Matte Black Legs, Heavy Cloth, Ivory",JASP.FABRIC.SOFA.TWOARM.SHORTR.DEPTH-36.BACK-STNDRD.NT-3385-1.Leg017-3,
"Jasper 60x36 Matte Black Legs, Heavy Cloth, Charcoal",JASP.FABRIC.SOFA.TWOARM.SHORTR.DEPTH-36.BACK-STNDRD.NT-3385-96.Leg017-3,
"Sloan Apartment Sofa 67x36 Chrome Legs, Mod Velvet, Elephant",SLON.FABRIC.SOFA.APRTMT.CUSHION-2.LENGTH-67.AK-618-18.Leg008-1,
"Sloan Apartment Sofa 67x36 Chrome Legs, Mod Velvet, Narwhal",SLON.FABRIC.SOFA.APRTMT.CUSHION-2.LENGTH-67.AK-618-40.Leg008-1,
"Sloan Apartment Sofa 67x36 Chrome Legs, Mod Velvet, Greige",SLON.FABRIC.SOFA.APRTMT.CUSHION-2.LENGTH-67.AK-618-16.Leg008-1,
"Sloan Apartment Sofa 67x36 Chrome Legs, Mod Velvet, Blush",SLON.FABRIC.SOFA.APRTMT.CUSHION-2.LENGTH-67.AK-618-175.Leg008-1,
"Sloan Apartment Sofa 67x36 Chrome Legs, Mod Velvet, Sapphire",SLON.FABRIC.SOFA.APRTMT.CUSHION-2.LENGTH-67.AK-618-25.Leg008-1,
"Sloan Apartment Sofa 67x36 Chrome Legs, Mod Velvet, Quartz",SLON.FABRIC.SOFA.APRTMT.CUSHION-2.LENGTH-67.AK-618-12.Leg008-1,
"Sloan Apartment Sofa 67x36 Chrome Legs, Pebble Weave, Dove",SLON.FABRIC.SOFA.APRTMT.CUSHION-2.LENGTH-67.NT-3335-21.Leg008-1,
"Sloan Apartment Sofa 67x36 Chrome Legs, Pebble Weave, Linen",SLON.FABRIC.SOFA.APRTMT.CUSHION-2.LENGTH-67.NT-3335-1.Leg008-1,
"Sloan Apartment Sofa 67x36 Chrome Legs, Pebble Weave, Zinc",SLON.FABRIC.SOFA.APRTMT.CUSHION-2.LENGTH-67.NT-3335-22.Leg008-1,
"Sloan Apartment Sofa 67x36 Chrome Legs, Pebble Weave, Storm",SLON.FABRIC.SOFA.APRTMT.CUSHION-2.LENGTH-67.NT-3335-204.Leg008-1,
"Sloan Apartment Sofa 67x36 Chrome Legs, Pebble Weave, Basin",SLON.FABRIC.SOFA.APRTMT.CUSHION-2.LENGTH-67.NT-3335-312.Leg008-1,
"Sloan Apartment Sofa 67x36 Chrome Legs, Pebble Weave, Cocoa",SLON.FABRIC.SOFA.APRTMT.CUSHION-2.LENGTH-67.NT-3335-307.Leg008-1,
"Sloan Apartment Sofa 67x36 Chrome Legs, Heavy Cloth, Ore",SLON.FABRIC.SOFA.APRTMT.CUSHION-2.LENGTH-67.NT-3385-216A.Leg008-1,
"Sloan Apartment Sofa 67x36 Chrome Legs, Heavy Cloth, Coffee",SLON.FABRIC.SOFA.APRTMT.CUSHION-2.LENGTH-67.NT-3385-69.Leg008-1,
"Sloan Apartment Sofa 67x36 Chrome Legs, Heavy Cloth, Panther",SLON.FABRIC.SOFA.APRTMT.CUSHION-2.LENGTH-67.NT-3385-4.Leg008-1,
"Sloan Apartment Sofa 67x36 Chrome Legs, Heavy Cloth, Natural",SLON.FABRIC.SOFA.APRTMT.CUSHION-2.LENGTH-67.NT-3385-99.Leg008-1,
"Sloan Apartment Sofa 67x36 Chrome Legs, Heavy Cloth, Slate",SLON.FABRIC.SOFA.APRTMT.CUSHION-2.LENGTH-67.NT-3385-93.Leg008-1,
"Sloan Apartment Sofa 67x36 Chrome Legs, Heavy Cloth, Midnight Blue",SLON.FABRIC.SOFA.APRTMT.CUSHION-2.LENGTH-67.NT-3385-19.Leg008-1,
"Sloan Apartment Sofa 67x36 Chrome Legs, Heavy Cloth, Ivory",SLON.FABRIC.SOFA.APRTMT.CUSHION-2.LENGTH-67.NT-3385-1.Leg008-1,
"Sloan Apartment Sofa 67x36 Chrome Legs, Heavy Cloth, Charcoal",SLON.FABRIC.SOFA.APRTMT.CUSHION-2.LENGTH-67.NT-3385-96.Leg008-1,
"Sloan Apartment Sofa 67x36 Brass Legs, Mod Velvet, Elephant",SLON.FABRIC.SOFA.APRTMT.CUSHION-2.LENGTH-67.AK-618-18.Leg008-3,
"Sloan Apartment Sofa 67x36 Brass Legs, Mod Velvet, Narwhal",SLON.FABRIC.SOFA.APRTMT.CUSHION-2.LENGTH-67.AK-618-40.Leg008-3,
"Sloan Apartment Sofa 67x36 Brass Legs, Mod Velvet, Greige",SLON.FABRIC.SOFA.APRTMT.CUSHION-2.LENGTH-67.AK-618-16.Leg008-3,
"Sloan Apartment Sofa 67x36 Brass Legs, Mod Velvet, Blush",SLON.FABRIC.SOFA.APRTMT.CUSHION-2.LENGTH-67.AK-618-175.Leg008-3,
"Sloan Apartment Sofa 67x36 Brass Legs, Mod Velvet, Sapphire",SLON.FABRIC.SOFA.APRTMT.CUSHION-2.LENGTH-67.AK-618-25.Leg008-3,
"Sloan Apartment Sofa 67x36 Brass Legs, Mod Velvet, Quartz",SLON.FABRIC.SOFA.APRTMT.CUSHION-2.LENGTH-67.AK-618-12.Leg008-3,
"Sloan Apartment Sofa 67x36 Brass Legs, Pebble Weave, Dove",SLON.FABRIC.SOFA.APRTMT.CUSHION-2.LENGTH-67.NT-3335-21.Leg008-3,
"Sloan Apartment Sofa 67x36 Brass Legs, Pebble Weave, Linen",SLON.FABRIC.SOFA.APRTMT.CUSHION-2.LENGTH-67.NT-3335-1.Leg008-3,
"Sloan Apartment Sofa 67x36 Brass Legs, Pebble Weave, Zinc",SLON.FABRIC.SOFA.APRTMT.CUSHION-2.LENGTH-67.NT-3335-22.Leg008-3,
"Sloan Apartment Sofa 67x36 Brass Legs, Pebble Weave, Storm",SLON.FABRIC.SOFA.APRTMT.CUSHION-2.LENGTH-67.NT-3335-204.Leg008-3,
"Sloan Apartment Sofa 67x36 Brass Legs, Pebble Weave, Basin",SLON.FABRIC.SOFA.APRTMT.CUSHION-2.LENGTH-67.NT-3335-312.Leg008-3,
"Sloan Apartment Sofa 67x36 Brass Legs, Pebble Weave, Cocoa",SLON.FABRIC.SOFA.APRTMT.CUSHION-2.LENGTH-67.NT-3335-307.Leg008-3,
"Sloan Apartment Sofa 67x36 Brass Legs, Heavy Cloth, Ore",SLON.FABRIC.SOFA.APRTMT.CUSHION-2.LENGTH-67.NT-3385-216A.Leg008-3,
"Sloan Apartment Sofa 67x36 Brass Legs, Heavy Cloth, Coffee",SLON.FABRIC.SOFA.APRTMT.CUSHION-2.LENGTH-67.NT-3385-69.Leg008-3,
"Sloan Apartment Sofa 67x36 Brass Legs, Heavy Cloth, Panther",SLON.FABRIC.SOFA.APRTMT.CUSHION-2.LENGTH-67.NT-3385-4.Leg008-3,
"Sloan Apartment Sofa 67x36 Brass Legs, Heavy Cloth, Natural",SLON.FABRIC.SOFA.APRTMT.CUSHION-2.LENGTH-67.NT-3385-99.Leg008-3,
"Sloan Apartment Sofa 67x36 Brass Legs, Heavy Cloth, Slate",SLON.FABRIC.SOFA.APRTMT.CUSHION-2.LENGTH-67.NT-3385-93.Leg008-3,
"Sloan Apartment Sofa 67x36 Brass Legs, Heavy Cloth, Midnight Blue",SLON.FABRIC.SOFA.APRTMT.CUSHION-2.LENGTH-67.NT-3385-19.Leg008-3,
"Sloan Apartment Sofa 67x36 Brass Legs, Heavy Cloth, Ivory",SLON.FABRIC.SOFA.APRTMT.CUSHION-2.LENGTH-67.NT-3385-1.Leg008-3,
"Sloan Apartment Sofa 67x36 Brass Legs, Heavy Cloth, Charcoal",SLON.FABRIC.SOFA.APRTMT.CUSHION-2.LENGTH-67.NT-3385-96.Leg008-3,
"Sloan Sofa 79x36 Chrome Legs, Mod Velvet, Elephant",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.AK-618-18.Leg008-1,
"Sloan Sofa 79x36 Chrome Legs, Mod Velvet, Narwhal",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.AK-618-40.Leg008-1,
"Sloan Sofa 79x36 Chrome Legs, Mod Velvet, Greige",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.AK-618-16.Leg008-1,
"Sloan Sofa 79x36 Chrome Legs, Mod Velvet, Blush",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.AK-618-175.Leg008-1,
"Sloan Sofa 79x36 Chrome Legs, Mod Velvet, Sapphire",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.AK-618-25.Leg008-1,
"Sloan Sofa 79x36 Chrome Legs, Mod Velvet, Quartz",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.AK-618-12.Leg008-1,
"Sloan Sofa 79x36 Chrome Legs, Pebble Weave, Dove",SLON.FABRIC.SOFA.STNDRD.CUSHION-2.LENGTH-79.NT-3335-21.Leg008-1,
